jaccard,distance,age_diff,bio_similarity,label
0.2,91.58,4.0,0.4348934292793274,1.0
0.25,91.58,3.0,0.19129307568073273,1.0
0.14285714285714285,91.58,6.0,0.22947458922863007,1.0
0.16666666666666666,91.58,4.0,0.013617618009448051,1.0
0.14285714285714285,91.58,4.0,0.13327135145664215,1.0
0.2857142857142857,91.58,8.0,0.15286846458911896,1.0
0.2,91.58,6.0,0.2986449599266052,1.0
0.2,91.58,9.0,0.2738758623600006,1.0
0.2,85.63,2.0,0.21526624262332916,1.0
0.2,91.58,8.0,0.3592665195465088,1.0
0.2,85.63,3.0,0.21937158703804016,1.0
0.2,91.58,8.0,0.3098093867301941,1.0
0.2,91.58,9.0,0.21904203295707703,1.0
0.2,91.58,6.0,0.2048516720533371,1.0
0.2,91.58,1.0,0.2325841188430786,0.0
0.2,85.63,4.0,0.23729202151298523,1.0
0.2,91.58,4.0,0.28611230850219727,1.0
0.2,91.58,8.0,0.2321310192346573,0.0
0.16666666666666666,0.0,4.0,0.2472340613603592,0.0
0.16666666666666666,0.0,8.0,0.16302336752414703,0.0
0.16666666666666666,0.03,3.0,0.20386315882205963,0.0
0.16666666666666666,25.46,2.0,0.4453718364238739,1.0
0.2,0.03,2.0,0.35530468821525574,1.0
0.2,0.03,6.0,0.20361508429050446,1.0
0.2,0.03,4.0,0.5207037329673767,1.0
0.125,0.03,1.0,-0.02713632769882679,1.0
0.14285714285714285,0.03,3.0,0.04440879821777344,0.0
0.2857142857142857,0.03,3.0,0.15849027037620544,1.0
0.14285714285714285,0.03,5.0,0.24347783625125885,1.0
0.125,0.03,8.0,0.22606541216373444,1.0
0.25,0.03,1.0,0.20649585127830505,1.0
0.125,0.03,2.0,0.19548951089382172,1.0
0.125,0.03,2.0,0.19548951089382172,1.0
0.4,0.03,0.0,0.20649585127830505,1.0
0.4,0.03,1.0,0.45223528146743774,1.0
0.16666666666666666,0.03,2.0,0.4327542781829834,1.0
0.4,0.03,1.0,0.5629037022590637,1.0
0.16666666666666666,0.03,2.0,0.5158621072769165,1.0
0.16666666666666666,0.03,1.0,0.3867422342300415,1.0
0.16666666666666666,0.03,9.0,0.5161998271942139,1.0
0.16666666666666666,0.03,6.0,0.5248408317565918,1.0
0.4,0.03,7.0,0.30316630005836487,1.0
0.16666666666666666,0.03,0.0,0.35374021530151367,1.0
0.16666666666666666,0.03,7.0,0.5408374071121216,1.0
0.16666666666666666,92.44,1.0,0.21379688382148743,1.0
0.16666666666666666,0.03,10.0,0.2645595669746399,1.0
0.16666666666666666,92.44,6.0,0.33719709515571594,0.0
0.16666666666666666,0.03,7.0,0.42562931776046753,1.0
0.4,0.03,8.0,0.3809785544872284,1.0
0.4,0.03,1.0,0.4183693826198578,1.0
0.16666666666666666,0.03,10.0,0.43856269121170044,0.0
0.16666666666666666,0.03,2.0,0.34448370337486267,1.0
0.16666666666666666,0.03,7.0,0.5468498468399048,1.0
0.4,0.03,5.0,0.5686638951301575,1.0
0.16666666666666666,95.34,5.0,0.4605059325695038,0.0
0.25,0.0,4.0,0.5102177858352661,1.0
0.2,0.0,1.0,0.5122144818305969,1.0
0.2,0.0,0.0,0.23589785397052765,1.0
0.2,0.0,2.0,0.8619066476821899,1.0
0.16666666666666666,99.71,3.0,0.16293223202228546,1.0
0.14285714285714285,99.71,4.0,0.21147222816944122,1.0
0.125,99.71,9.0,0.0563836432993412,1.0
0.2,99.7,4.0,0.21772035956382751,1.0
0.2,33.94,2.0,0.14536087214946747,1.0
0.2,81.44,3.0,0.1766044944524765,1.0
0.2,81.44,10.0,0.29686832427978516,0.0
0.2,33.94,1.0,0.2843960225582123,1.0
0.2,81.44,2.0,0.44833147525787354,1.0
0.5,0.04,5.0,0.7935789227485657,1.0
0.25,0.04,7.0,0.4379473924636841,1.0
0.2,0.04,5.0,0.22275753319263458,1.0
0.2857142857142857,0.04,10.0,0.212047278881073,1.0
0.125,0.04,6.0,0.1277192085981369,1.0
0.2,0.04,3.0,0.22275753319263458,1.0
0.2,0.04,1.0,0.3297329545021057,1.0
0.14285714285714285,0.04,1.0,0.3297329545021057,1.0
0.2,0.04,1.0,0.5610426068305969,1.0
0.125,0.04,3.0,0.2718324065208435,1.0
0.2,0.04,4.0,0.4199213981628418,1.0
0.2,0.04,5.0,0.5289683938026428,1.0
0.2,0.04,10.0,0.45599743723869324,1.0
0.2,0.04,2.0,0.6270835995674133,1.0
0.2,0.04,3.0,0.416831910610199,1.0
0.2,20.01,1.0,0.41501981019973755,1.0
0.5,20.01,7.0,0.5961394309997559,1.0
0.2,0.04,5.0,0.6731114983558655,1.0
0.2,20.01,0.0,0.6169208884239197,1.0
0.2,20.01,2.0,0.48230108618736267,1.0
0.2,20.01,4.0,0.5936282277107239,1.0
0.2,0.04,9.0,0.5235980153083801,1.0
0.2,0.04,10.0,0.5319035649299622,1.0
0.2,20.01,9.0,0.504616916179657,1.0
0.2,0.04,7.0,0.6352142095565796,1.0
0.2,0.04,4.0,0.509558379650116,1.0
0.2,0.04,6.0,0.5913193225860596,1.0
0.2,0.04,3.0,0.2775780260562897,1.0
0.2,0.04,5.0,0.44304904341697693,1.0
0.25,81.08,0.0,0.23939882218837738,1.0
0.2,81.14,5.0,0.16096371412277222,1.0
0.2,81.19,4.0,0.2516356110572815,1.0
0.2,81.19,3.0,0.3968396484851837,1.0
0.125,81.19,6.0,0.25974854826927185,1.0
0.16666666666666666,81.19,5.0,0.12772901356220245,1.0
0.2,81.19,4.0,0.09560717642307281,1.0
0.25,81.19,3.0,0.16518369317054749,1.0
0.125,81.19,2.0,0.14975780248641968,0.0
0.14285714285714285,81.19,5.0,0.2742291986942291,1.0
0.5,81.19,0.0,0.28058624267578125,1.0
0.2,81.19,5.0,0.41699081659317017,1.0
0.2,81.19,5.0,0.37505483627319336,1.0
0.2,81.19,3.0,0.21300764381885529,1.0
0.2,81.19,8.0,0.31298455595970154,1.0
0.2,81.19,4.0,0.32463738322257996,1.0
0.2,81.19,2.0,0.5475618243217468,1.0
0.2,81.19,4.0,0.2818892002105713,1.0
0.2,81.19,10.0,0.38615182042121887,1.0
0.2,81.19,8.0,0.2244008481502533,1.0
0.5,81.19,1.0,0.3816636800765991,1.0
0.2,81.19,1.0,0.4274430572986603,1.0
0.2,81.19,7.0,0.37435147166252136,1.0
0.2,81.19,2.0,0.29768478870391846,1.0
0.2,81.19,7.0,0.35825154185295105,1.0
0.2,81.19,6.0,0.24536831676959991,1.0
0.2,81.19,6.0,0.2569034993648529,1.0
0.2,81.19,2.0,0.3944419026374817,1.0
0.2,81.19,10.0,0.3431176245212555,1.0
0.5,81.19,0.0,0.2628445029258728,1.0
0.16666666666666666,0.13,0.0,0.46334269642829895,1.0
0.2,0.08,9.0,0.43009403347969055,1.0
0.2,68.96,7.0,0.3554082214832306,1.0
0.125,68.96,4.0,0.18092882633209229,1.0
0.1111111111111111,68.96,8.0,0.485367089509964,0.0
0.16666666666666666,68.96,5.0,0.1553371697664261,0.0
0.25,68.96,4.0,0.1748630851507187,1.0
0.25,68.96,4.0,0.22847363352775574,1.0
0.25,68.96,1.0,0.05237162113189697,1.0
0.125,68.96,0.0,0.2484220266342163,1.0
0.25,68.96,2.0,0.08532131463289261,1.0
0.125,0.13,4.0,0.22847363352775574,1.0
0.2,0.13,0.0,0.4828586280345917,1.0
0.3333333333333333,0.13,3.0,0.4828586280345917,1.0
0.16666666666666666,0.13,0.0,0.5243393778800964,1.0
0.16666666666666666,0.57,4.0,0.242091566324234,0.0
0.16666666666666666,68.96,1.0,0.4768722653388977,1.0
0.2,0.13,8.0,0.4349379539489746,1.0
0.16666666666666666,0.13,5.0,0.4161818027496338,1.0
0.16666666666666666,0.13,5.0,0.3142447769641876,1.0
0.16666666666666666,0.13,0.0,0.5993968844413757,1.0
0.16666666666666666,0.13,1.0,0.2779897451400757,1.0
0.4,0.13,6.0,0.4051567614078522,1.0
0.16666666666666666,0.6,3.0,0.3742843568325043,1.0
0.4,68.96,0.0,0.43557822704315186,1.0
0.16666666666666666,0.6,10.0,0.23814216256141663,1.0
0.16666666666666666,68.96,4.0,0.48899441957473755,1.0
0.16666666666666666,0.13,0.0,0.2944509983062744,1.0
0.16666666666666666,68.96,1.0,0.27824702858924866,1.0
0.16666666666666666,68.96,2.0,0.3227914273738861,0.0
0.16666666666666666,0.13,1.0,0.5733733177185059,1.0
0.16666666666666666,68.96,2.0,0.4105204641819,1.0
0.16666666666666666,68.96,2.0,0.36556994915008545,0.0
0.16666666666666666,0.6,3.0,0.40463748574256897,1.0
0.16666666666666666,0.6,6.0,0.3106776773929596,1.0
0.16666666666666666,0.6,3.0,0.5946595072746277,1.0
0.16666666666666666,0.6,3.0,0.55748051404953,1.0
0.16666666666666666,0.13,2.0,0.5912204384803772,1.0
0.4,0.13,3.0,0.3672037124633789,1.0
0.16666666666666666,0.13,7.0,0.4969489872455597,1.0
0.16666666666666666,0.13,3.0,0.2785252332687378,0.0
0.16666666666666666,0.13,4.0,0.36079415678977966,1.0
0.16666666666666666,0.13,0.0,0.3414551913738251,1.0
0.16666666666666666,68.96,1.0,0.39920032024383545,1.0
0.16666666666666666,0.13,0.0,0.4302317798137665,1.0
0.16666666666666666,0.13,3.0,0.3658958971500397,1.0
0.16666666666666666,68.96,3.0,0.1949102133512497,1.0
0.16666666666666666,99.77,1.0,0.2693710923194885,1.0
0.4,87.11,2.0,0.36537954211235046,1.0
0.16666666666666666,93.86,9.0,0.21579976379871368,0.0
0.16666666666666666,85.32,8.0,0.3330738842487335,1.0
0.16666666666666666,99.77,2.0,0.13827191293239594,1.0
0.2,0.0,8.0,0.2756073474884033,1.0
0.5,52.57,7.0,0.19306369125843048,1.0
0.3333333333333333,0.0,4.0,0.35340213775634766,1.0
0.2,0.0,2.0,0.31874343752861023,1.0
0.125,0.0,10.0,0.3921543061733246,1.0
0.16666666666666666,0.0,2.0,0.3770863115787506,1.0
0.2,0.0,0.0,0.3212694227695465,1.0
0.2,0.0,1.0,0.5140771269798279,1.0
0.2,89.99,5.0,0.5517994165420532,1.0
0.2,0.0,8.0,0.34938251972198486,1.0
0.2,0.0,2.0,0.4884164333343506,1.0
0.2,0.0,6.0,0.41581839323043823,1.0
0.2,0.0,7.0,0.35953274369239807,1.0
0.2,0.0,5.0,0.4952409565448761,1.0
0.2,0.0,3.0,0.5679811239242554,1.0
0.5,0.0,1.0,0.529582679271698,1.0
0.2,89.99,8.0,0.28976380825042725,1.0
0.5,90.4,3.0,0.32702940702438354,1.0
0.2,90.4,0.0,0.258679062128067,1.0
0.2,90.4,10.0,0.2542610168457031,1.0
0.2,0.0,7.0,0.3578299582004547,1.0
0.2,0.0,7.0,0.15368162095546722,1.0
0.2,52.57,1.0,0.16243474185466766,1.0
0.2,0.0,10.0,0.31268319487571716,1.0
0.2,0.0,10.0,0.16454355418682098,1.0
0.16666666666666666,0.0,6.0,0.2766426205635071,1.0
0.16666666666666666,0.0,10.0,0.4684377908706665,1.0
0.4,0.0,10.0,0.4313812553882599,1.0
0.25,0.0,7.0,0.3501470386981964,1.0
0.25,0.0,4.0,0.15190346539020538,1.0
0.5,0.0,8.0,0.27161797881126404,1.0
0.2,0.0,0.0,0.16525860130786896,1.0
0.2,89.99,3.0,0.3346520662307739,1.0
0.2,89.99,10.0,0.25731027126312256,1.0
0.2,0.0,0.0,0.3956509232521057,1.0
0.2,0.0,10.0,0.3499692678451538,1.0
0.2,0.0,3.0,0.18931028246879578,1.0
0.5,0.0,1.0,0.2975366413593292,1.0
0.2,0.0,3.0,0.2815212607383728,1.0
0.5,0.0,3.0,0.3533742129802704,1.0
0.5,0.0,9.0,0.35438019037246704,1.0
0.2,89.99,10.0,0.43691352009773254,1.0
0.2,0.0,0.0,0.30820709466934204,1.0
0.2,89.99,0.0,0.40262606739997864,1.0
0.16666666666666666,0.0,1.0,0.46786388754844666,1.0
0.16666666666666666,0.0,2.0,0.210283100605011,1.0
0.5,0.0,4.0,0.2074534147977829,1.0
0.16666666666666666,0.41,4.0,0.24022017419338226,1.0
0.16666666666666666,56.94,4.0,0.2208215892314911,1.0
0.16666666666666666,0.0,5.0,0.3618726432323456,1.0
0.16666666666666666,0.65,8.0,0.34132543206214905,1.0
0.16666666666666666,0.0,5.0,0.3612709641456604,1.0
0.16666666666666666,0.0,1.0,0.4163380563259125,1.0
0.16666666666666666,0.0,2.0,0.35742104053497314,1.0
0.16666666666666666,0.0,3.0,0.41291937232017517,1.0
0.16666666666666666,0.0,2.0,0.3657644987106323,1.0
0.16666666666666666,0.0,4.0,0.5172674059867859,1.0
0.16666666666666666,0.0,0.0,0.3630484938621521,1.0
0.16666666666666666,0.0,10.0,0.34327101707458496,1.0
0.16666666666666666,0.0,2.0,0.34946948289871216,1.0
0.16666666666666666,0.0,7.0,0.3172619044780731,1.0
0.4,0.0,4.0,0.582785427570343,1.0
0.16666666666666666,0.0,2.0,0.47140881419181824,1.0
0.16666666666666666,0.0,1.0,0.32130369544029236,1.0
0.25,93.32,7.0,0.13819749653339386,1.0
0.2,0.0,4.0,0.40889790654182434,1.0
0.2,0.12,5.0,0.29605817794799805,1.0
0.2,0.13,3.0,0.19088837504386902,1.0
0.14285714285714285,68.96,1.0,0.05419398099184036,1.0
0.125,68.96,7.0,0.12078866362571716,1.0
0.25,68.96,7.0,0.24512383341789246,1.0
0.16666666666666666,68.96,10.0,0.04721175879240036,1.0
0.25,68.96,9.0,0.05419398099184036,0.0
0.16666666666666666,0.13,3.0,0.12985914945602417,1.0
0.16666666666666666,0.13,0.0,0.15028001368045807,1.0
0.14285714285714285,68.96,1.0,0.08775430172681808,1.0
0.125,68.96,6.0,0.12531939148902893,1.0
0.16666666666666666,0.13,6.0,0.010162940248847008,1.0
0.2,0.13,3.0,0.1215040534734726,1.0
0.2,0.0,4.0,0.2294006496667862,1.0
0.2,0.13,5.0,0.16396170854568481,1.0
0.2,0.6,4.0,0.0713232010602951,0.0
0.2,0.13,2.0,0.1882970929145813,1.0
0.2,0.13,1.0,0.08002614974975586,1.0
0.2,0.13,3.0,0.15919089317321777,1.0
0.2,0.13,0.0,0.13184407353401184,1.0
0.2,0.13,1.0,0.08183381706476212,1.0
0.2,68.96,3.0,0.15709038078784943,1.0
0.2,68.96,5.0,0.16977736353874207,1.0
0.2,0.13,3.0,0.0972808375954628,0.0
0.2,0.13,0.0,0.17770889401435852,1.0
0.2,68.96,5.0,0.19248361885547638,1.0
0.2,68.96,2.0,0.05724959075450897,1.0
0.2,0.6,8.0,0.13690711557865143,1.0
0.2,68.96,4.0,0.1294347196817398,1.0
0.2,68.96,7.0,0.30661875009536743,1.0
0.2,68.96,4.0,0.07148253917694092,1.0
0.2,0.13,5.0,0.051341712474823,1.0
0.2,0.13,10.0,0.13140882551670074,1.0
0.2,0.13,1.0,0.1950317770242691,1.0
0.2,0.13,3.0,0.07473640888929367,1.0
0.2,68.96,2.0,0.1053944081068039,1.0
0.2,0.0,1.0,0.45654723048210144,1.0
0.2,0.0,3.0,0.17006127536296844,1.0
0.25,0.0,5.0,0.4622800946235657,1.0
0.2,0.0,0.0,0.3247739374637604,1.0
0.2,0.0,2.0,0.42607611417770386,1.0
0.2,0.0,7.0,0.39856311678886414,1.0
0.2,0.0,1.0,0.42282721400260925,1.0
0.2,0.0,6.0,0.5411584377288818,1.0
0.2,0.0,1.0,0.3518189489841461,1.0
0.2,0.0,3.0,0.5127395987510681,1.0
0.2,0.0,9.0,0.3061874806880951,1.0
0.2,0.0,2.0,0.3024735748767853,1.0
0.25,73.16,10.0,0.0959344357252121,1.0
0.2857142857142857,73.16,0.0,0.32096344232559204,1.0
0.125,73.16,2.0,0.19156788289546967,1.0
0.125,73.16,1.0,0.3997398018836975,1.0
0.125,73.16,7.0,0.0959344357252121,0.0
0.2857142857142857,73.16,4.0,0.32794901728630066,1.0
0.2,73.17,2.0,0.23560349643230438,1.0
0.2,73.17,1.0,0.2737411856651306,1.0
0.2,73.17,2.0,0.26843008399009705,1.0
0.2,73.17,1.0,0.3484550416469574,1.0
0.2,73.17,1.0,0.2054685354232788,1.0
0.2,73.16,10.0,0.33331266045570374,1.0
0.2,86.96,9.0,0.7120985984802246,1.0
0.2,86.96,9.0,0.36002057790756226,0.0
0.2,0.03,5.0,0.1843196004629135,1.0
0.2,0.0,4.0,0.2809000015258789,1.0
0.2,25.43,3.0,0.4717685282230377,1.0
0.2,0.15,8.0,0.3941422998905182,1.0
0.2,0.16,4.0,0.27259719371795654,1.0
0.2,0.0,1.0,0.4069599211215973,1.0
0.2,0.0,2.0,0.19522908329963684,1.0
0.14285714285714285,0.0,7.0,0.23380520939826965,1.0
0.2,0.0,2.0,0.23380520939826965,1.0
0.14285714285714285,0.0,4.0,0.31644198298454285,1.0
0.14285714285714285,0.0,2.0,0.1551719456911087,1.0
0.2,0.0,1.0,0.23380520939826965,1.0
0.25,0.0,9.0,0.2745232582092285,0.0
0.25,0.0,1.0,0.4070700407028198,1.0
0.2,0.0,0.0,0.30543753504753113,1.0
0.2,0.0,0.0,0.44591519236564636,1.0
0.5,0.0,4.0,0.240797221660614,1.0
0.2,0.0,2.0,0.29676353931427,1.0
0.2,0.0,8.0,0.42749860882759094,0.0
0.2,0.0,9.0,0.3403342664241791,0.0
0.2,0.0,6.0,0.36217042803764343,1.0
0.2,0.0,8.0,0.3268422484397888,0.0
0.2,0.0,4.0,0.19520287215709686,1.0
0.2,0.0,10.0,0.31920552253723145,0.0
0.2,0.0,1.0,0.4660910665988922,1.0
0.2,0.0,2.0,0.30460795760154724,1.0
0.2,0.0,1.0,0.3142816722393036,1.0
0.2,0.0,9.0,0.2837371230125427,1.0
0.2,92.42,0.0,0.3226839005947113,1.0
0.2,92.42,7.0,0.26343050599098206,0.0
0.2,0.0,8.0,0.386127233505249,1.0
0.2,0.0,10.0,0.4078369140625,1.0
0.2,0.0,2.0,0.368198424577713,1.0
0.2,0.0,4.0,0.38976162672042847,1.0
0.2,0.0,1.0,0.38158658146858215,1.0
0.5,0.0,5.0,0.30989208817481995,1.0
0.2,0.0,7.0,0.24281679093837738,0.0
0.5,92.42,5.0,0.3568779528141022,1.0
0.5,0.0,2.0,0.3810931444168091,1.0
0.2,92.42,0.0,0.3450906574726105,1.0
0.2,95.37,4.0,0.3289753496646881,0.0
0.25,41.26,2.0,0.4210529625415802,1.0
0.16666666666666666,0.0,10.0,0.1024421751499176,0.0
0.125,0.0,2.0,0.24104152619838715,1.0
0.125,0.0,7.0,0.21947331726551056,0.0
0.14285714285714285,0.0,8.0,0.21947331726551056,1.0
0.14285714285714285,0.0,6.0,0.24104152619838715,1.0
0.14285714285714285,0.0,9.0,0.18334868550300598,1.0
0.3333333333333333,0.0,0.0,0.363943874835968,1.0
0.2,0.0,5.0,0.32480865716934204,1.0
0.2,41.26,8.0,0.30895188450813293,0.0
0.5,0.0,7.0,0.24241028726100922,1.0
0.2,41.26,1.0,0.35634657740592957,1.0
0.2,41.26,1.0,0.2876359224319458,1.0
0.2,0.0,1.0,0.3715589642524719,1.0
0.2,41.26,5.0,0.28009986877441406,1.0
0.2,0.0,3.0,0.35616809129714966,1.0
0.2,0.0,4.0,0.26818737387657166,1.0
0.2,0.12,3.0,0.2696768641471863,1.0
0.25,0.03,8.0,0.37690383195877075,1.0
0.25,0.03,6.0,0.2447686493396759,1.0
0.2,0.03,3.0,0.0713411197066307,1.0
0.14285714285714285,0.03,3.0,0.07931901514530182,1.0
0.3333333333333333,0.03,1.0,0.05214505270123482,1.0
0.125,0.03,5.0,0.0713411197066307,1.0
0.14285714285714285,0.03,6.0,0.20723256468772888,1.0
0.25,0.03,4.0,0.10607627779245377,1.0
0.25,0.03,7.0,0.38296499848365784,1.0
0.25,0.03,4.0,0.2155122458934784,1.0
0.5,0.03,9.0,0.2836841642856598,1.0
0.2,92.44,5.0,0.22808383405208588,1.0
0.5,92.44,2.0,0.3425373435020447,1.0
0.2,0.03,2.0,0.20843328535556793,1.0
0.2,0.03,0.0,0.2246401607990265,1.0
0.2,0.03,9.0,0.24604739248752594,1.0
0.2,0.03,7.0,0.18882253766059875,1.0
0.2,95.34,9.0,0.203170508146286,1.0
0.2,8.7,8.0,0.14439810812473297,1.0
0.25,8.75,0.0,0.10061503946781158,1.0
0.16666666666666666,8.75,2.0,0.11974265426397324,1.0
0.16666666666666666,8.75,6.0,-0.026890713721513748,1.0
0.3333333333333333,8.75,3.0,0.07398894429206848,1.0
0.2,8.75,9.0,0.23565362393856049,1.0
0.125,8.75,1.0,0.30644500255584717,1.0
0.2,8.75,0.0,0.38193580508232117,1.0
0.2,8.75,3.0,0.2720937728881836,1.0
0.2,8.75,10.0,0.5094859004020691,1.0
0.2,82.7,7.0,0.4276753067970276,1.0
0.2,8.75,6.0,0.1993444412946701,1.0
0.2,8.75,9.0,0.21957792341709137,1.0
0.2,8.75,0.0,0.32009798288345337,1.0
0.2,8.75,2.0,0.27677011489868164,1.0
0.2,8.75,2.0,0.34658360481262207,1.0
0.2,8.75,3.0,0.24011081457138062,1.0
0.2,8.75,1.0,0.24071058630943298,1.0
0.2,8.75,3.0,0.2913877069950104,1.0
0.2,82.7,6.0,0.24893687665462494,1.0
0.2,82.7,4.0,0.2437325268983841,1.0
0.2,0.0,2.0,0.13142763078212738,1.0
0.2,0.03,7.0,0.4372153878211975,1.0
0.2,68.31,6.0,0.12811921536922455,1.0
0.2,0.0,3.0,0.3337482213973999,1.0
0.2,0.65,4.0,0.34563860297203064,1.0
0.2,0.0,10.0,0.24644561111927032,0.0
0.2,0.0,2.0,0.3791506588459015,1.0
0.2,0.0,7.0,0.47136130928993225,1.0
0.2,0.0,2.0,0.27147799730300903,1.0
0.2,0.0,8.0,0.3777216970920563,1.0
0.2,0.0,1.0,0.31853464245796204,1.0
0.2,0.2,2.0,0.3495716154575348,1.0
0.25,0.03,2.0,0.09488054364919662,1.0
0.2,92.44,3.0,0.04145774245262146,1.0
0.2,0.03,5.0,0.08357786387205124,1.0
0.2,0.03,5.0,0.045080557465553284,1.0
0.14285714285714285,0.03,9.0,0.04038061201572418,0.0
0.14285714285714285,0.03,0.0,0.16967591643333435,1.0
0.125,0.03,7.0,-0.011365448124706745,1.0
0.14285714285714285,0.03,6.0,0.125657856464386,1.0
0.2,0.03,9.0,0.05165624991059303,1.0
0.2,0.03,6.0,0.040123987942934036,1.0
0.2,0.03,7.0,0.06478407979011536,1.0
0.2,0.03,6.0,0.0722690150141716,1.0
0.2,0.03,9.0,0.05853242799639702,1.0
0.2,0.03,1.0,0.053036630153656006,1.0
0.2,0.03,0.0,0.1615762859582901,1.0
0.2,0.03,3.0,0.04833526164293289,1.0
0.2,0.03,7.0,-0.004547334276139736,1.0
0.2,0.03,2.0,0.24627114832401276,1.0
0.2,0.03,1.0,0.05150351673364639,1.0
0.2,0.03,3.0,0.14055724442005157,1.0
0.2,0.0,5.0,0.7827000021934509,1.0
0.2,0.18,4.0,0.5746859908103943,1.0
0.2,89.89,5.0,0.10930526256561279,1.0
0.25,0.0,10.0,0.6645830273628235,1.0
0.125,0.0,4.0,0.165937602519989,0.0
0.25,0.0,4.0,0.09083164483308792,1.0
0.125,0.0,1.0,0.49611905217170715,1.0
0.2,0.0,7.0,0.06966124475002289,1.0
0.2857142857142857,0.0,7.0,0.165937602519989,1.0
0.2857142857142857,0.0,1.0,0.03114049881696701,1.0
0.14285714285714285,0.0,10.0,0.23970772325992584,0.0
0.4,0.0,9.0,0.11882349848747253,1.0
0.2,0.0,4.0,0.3512783348560333,1.0
0.2,0.0,7.0,0.2582740783691406,1.0
0.2,0.0,4.0,0.6139015555381775,1.0
0.2,0.0,0.0,0.4845682978630066,1.0
0.2,0.0,1.0,0.2164609432220459,1.0
0.2,0.0,9.0,0.2640887200832367,0.0
0.2,0.0,6.0,0.4213111698627472,1.0
0.2,0.0,6.0,0.28977349400520325,1.0
0.2,0.0,7.0,0.06611168384552002,1.0
0.2,0.0,1.0,0.24662230908870697,1.0
0.25,72.82,7.0,0.5385933518409729,1.0
0.3333333333333333,24.79,7.0,0.412309855222702,0.0
0.16666666666666666,24.79,6.0,0.06524910777807236,1.0
0.3333333333333333,24.79,0.0,0.1758367121219635,1.0
0.14285714285714285,24.79,1.0,0.13088010251522064,1.0
0.3333333333333333,93.19,10.0,0.0527033694088459,1.0
0.25,93.32,3.0,0.3912501335144043,1.0
0.25,93.32,4.0,0.3741956055164337,1.0
0.25,93.68,1.0,0.29414597153663635,1.0
0.25,0.73,5.0,0.1967111974954605,1.0
0.25,93.68,7.0,0.514985203742981,1.0
0.25,24.79,6.0,0.2615392208099365,0.0
0.25,24.79,3.0,0.3630214333534241,1.0
0.25,66.03,7.0,0.2638150453567505,1.0
0.25,93.19,3.0,0.45755094289779663,1.0
0.25,93.19,7.0,0.37938424944877625,1.0
0.25,93.19,5.0,0.41137295961380005,1.0
0.25,93.19,7.0,0.3775945007801056,1.0
0.6666666666666666,0.13,2.0,0.6840180158615112,1.0
0.6666666666666666,0.15,2.0,0.6275389194488525,1.0
0.5,0.03,4.0,0.10852371901273727,1.0
0.16666666666666666,0.03,9.0,0.10852371901273727,1.0
0.2,0.03,4.0,0.21497975289821625,1.0
0.3333333333333333,0.03,10.0,0.1374371349811554,1.0
0.25,0.03,5.0,0.3999442756175995,1.0
0.25,0.03,5.0,0.3159186542034149,1.0
0.25,0.03,4.0,0.2967112362384796,1.0
0.25,0.03,5.0,0.45367297530174255,1.0
0.6666666666666666,0.03,1.0,0.6404116749763489,1.0
0.25,0.03,9.0,0.3249601423740387,1.0
0.25,0.03,0.0,0.4448300302028656,1.0
0.25,0.03,4.0,0.6289220452308655,1.0
0.25,0.03,6.0,0.39562851190567017,1.0
0.25,0.03,8.0,0.4185981750488281,1.0
0.25,0.03,1.0,0.2723095118999481,1.0
0.25,0.03,3.0,0.5600512027740479,1.0
0.25,0.03,5.0,0.5043147206306458,1.0
0.25,0.03,3.0,0.3412395715713501,1.0
0.6666666666666666,0.03,8.0,0.6958984136581421,1.0
0.2,0.24,2.0,0.2622700333595276,1.0
0.2,86.31,4.0,0.25758853554725647,1.0
0.5,89.89,5.0,0.4091736376285553,1.0
0.5,0.0,8.0,0.3037835657596588,1.0
0.16666666666666666,0.0,6.0,0.3037835657596588,1.0
0.25,0.0,1.0,0.2317505180835724,1.0
0.125,0.0,7.0,0.12432263791561127,1.0
0.16666666666666666,0.0,9.0,0.26614171266555786,1.0
0.5,0.0,9.0,0.2955138087272644,1.0
0.14285714285714285,0.0,10.0,0.1546795815229416,1.0
0.2,0.0,1.0,0.2612280249595642,1.0
0.5,0.0,2.0,0.34612369537353516,1.0
0.2,0.0,5.0,0.35129621624946594,1.0
0.2,0.0,9.0,0.3557758331298828,1.0
0.2,0.0,7.0,0.2684023082256317,0.0
0.2,0.0,4.0,0.2850077450275421,1.0
0.2,0.0,10.0,0.36437860131263733,1.0
0.2,0.0,6.0,0.507041335105896,1.0
0.2,0.0,2.0,0.44161471724510193,1.0
0.2,0.0,1.0,0.4297953248023987,1.0
0.2,78.42,2.0,0.16698215901851654,1.0
0.5,0.0,0.0,0.2886767089366913,1.0
0.2,78.42,7.0,0.31634706258773804,1.0
0.2,0.12,1.0,0.343290239572525,1.0
0.25,63.28,4.0,0.24212417006492615,0.0
0.2,0.13,1.0,0.7165704965591431,1.0
0.14285714285714285,68.96,5.0,0.10519131273031235,1.0
0.3333333333333333,0.13,9.0,0.12169457972049713,1.0
0.125,68.96,9.0,0.2243448793888092,1.0
0.2,0.13,7.0,0.3109104633331299,1.0
0.125,68.96,3.0,0.20826976001262665,0.0
0.14285714285714285,68.96,3.0,0.2243448793888092,0.0
0.4,0.13,4.0,0.2270144373178482,1.0
0.14285714285714285,68.96,5.0,0.15370473265647888,1.0
